comments/0/likesCount,Fecha ,Hora,FullDate,likesCount,text,Negative
,10/05/2022,02:14:12,2022-05-10T02:14:12.000Z,2,"Llevo 4 días sin acceso a mi banca, no puedo disponer de mi dinero, mande correo y no me resuelven, marco y no me contactan con alguien!!! , me gusta la app hasta este problema",
0,03/02/2022,01:13:49,2022-02-03T01:13:49.000Z,0,"La app lleva varias semanas fallando, ni siquiera me deja ingresar ya que se sale apenas la trato de abrir. Llevo varias semanas ingresando tickets y esperando una solución pero parece que nos les importa.",
,01/09/2022,15:40:25,2022-09-01T15:40:25.000Z,2,"No tengo acceso a mi estado de cuenta , y no se ve reflejado mi pago que ya realize .",
,28/01/2022,23:59:07,2022-01-28T23:59:07.000Z,4,"Hey Muy buenos tus giveaways pero una porqueria tu app. En lugar de regalar dinero a la gente, deberian empezar gastando ese dinero en mejorar la aplicación , por que no es la primera vez que pasa y si siguen asi van a perder a un cliente que tiene todo su dinero guardado en hey. #Heydatecuenta",
,22/12/2021,03:33:46,2021-12-22T03:33:46.000Z,2,Más de una semana y no llega mi Tarjeta,
1,13/11/2020,06:48:19,2020-11-13T06:48:19.000Z,2,"Hasta ahora me ha gustado mucho la app, se me hace muy completa, rápida y ha estado disponible a toda hora que la he requerido. Las transferencias pasan en cuestión de unos pocos minutos. No me gusta que haya riesgo de bloqueo por causas desconocidas, también veremos con el tiempo si se mantienen competitivos los rendimientos.",
0,16/07/2021,15:01:55,2021-07-16T15:01:55.000Z,1,"La aplicación tengo una Semana sin que funcione adecuadamente, no dispongo de mo dinero, es muy complicado el contacto telefónico, físicamente no hay a donde ir, y no me dan solución, simpletne tengo que esperar, me dicen que en una semana mas A VER SI SE SOLUCIONA",
,05/11/2023,14:37:15,2023-11-05T14:37:15.000Z,4,ya no vale la pena cero beneficios,
,26/10/2023,15:48:46,2023-10-26T15:48:46.000Z,7,"Ya no es remendable, ¡¡¡con sus nuevas membresías Para ser pro!!, quien va a pagar para que te paguen , a demás bloquearon los comentarios de la publicación de las membresías, ¿A que le tiene miedo?, Hey banco se parece a mi, Toma malas decisiones financieras , ya saque mis fondos solo pago mi último mes en la TDC y adiós !!!",
,18/07/2020,02:24:02,2020-07-18T02:24:02.000Z,1,"El mejor banco en linea en mi opinion, muy recomendado.",
,13/03/2022,02:05:13,2022-03-13T02:05:13.000Z,0,Facilidad para abrir una cuenta y mejores rendimientos a corto plazo!,
,29/04/2020,18:14:46,2020-04-29T18:14:46.000Z,0,"Excelente tarjeta, fácil de usar.",
1,24/03/2021,19:06:34,2021-03-24T19:06:34.000Z,3,"Pensé que Citibanamex y BBVA tenían problemas, por eso me cambié. 

No sabía lo que eran problemas. 

No contraten esto, problemas y beneficios muy reducidos al lado de otras alternativas de banca tradicional.",
,11/05/2022,04:03:38,2022-05-11T04:03:38.000Z,3,una Semana actualizando la app que la opción de token y contraeña y sigue sin quedar no te solucionan nada pides hablar con un supervisor y una hora para que te atiendan solo QUIERO SACAR MI DINERO DE SU CUENTA Y ASI CANCELAR PERO NI ESO SOLUCIONAN,
,10/05/2022,07:17:00,2022-05-10T07:17:00.000Z,1,"Pésima app , servicio al cliente pésimo, los estados de cuenta los manda al siguiente mes . A sacar todo nuestro dinero ya ..,,",
,24/01/2023,20:39:33,2023-01-24T20:39:33.000Z,4,"La aplicación falla a cada rato, cuando tienes problemas o no puedes hacer algo directamente en la aplicación es muy difícil que te resuelvan, se la pasan abriendo folios y no te resuelven ninguno, un folio para cancelar una cuenta tardó en cerrar 8 meses, el colmo es que hicieron mal el proceso y llevo un mes más tratando de hacer la cancelación completa, ya me abrieron otros 2 folios... mientras no tengas problemas o necesites soporte, todo bien, pero con las fallas de su app dudo que eso pase. No lo recomiendo",
0,18/11/2020,22:20:43,2020-11-18T22:20:43.000Z,4,"Ya tengo la tarjeta de débito
Recomiendo la app al menos a mi me ha funcionado
Pero si sería mucho mejor
Si agregarán un par de cosas
Como que el ahorro pase automáticamente y no
Tarde los días en verse reflejado
Al igual que las transferencias
A mi me han
Tardado hasta 1 hora y eso que ya están registradas las otras cuentas
La funcionalidad es buena pero podría ser mejor
Así como la de banco azteca y bbva o incluso mejor
Faltan algunas otras cosas
La app a veces no es muy clara con la información",
,30/08/2022,16:17:27,2022-08-30T16:17:27.000Z,1,"no dan seguimiento en ninguno de sus medios de contacto, no contestan, este mes cancelaré la cuenta",
,12/03/2020,00:06:25,2020-03-12T00:06:25.000Z,0,"Pésimo servicio a clientes!!! , cree que trata con estúpidos como su personal, encima jamás me llegaron ciertos pagos que supuestamente ya estaban hechos se les envió pruebas por email y aquí y jamás contestaron!!!",
,26/04/2021,13:55:10,2021-04-26T13:55:10.000Z,0,"HE ESTADO PIDIENDO EL ENVIO DD MI PÓLIZA DE SEGURO CON CHUBBU , EL CUAL USTEDES OFRECEN. 
HE MANDADO EMAILS Y LO ÚNICO QUE  MANDAN ES QUE EL CASO ESTA RESUELTO!!!  CUANDO ME HAN ENVIADO NADA, PORQUÉ CIERRAN UN CASO CUANDO NO SIQUIERA LO HAN RESUELTO?
LLAME INCLUSO Y UNA TAL SRITA. SALDIVAR QUEDO EN ENVIARMELA Y HASTA AHORA NO HA PASADO NADA.
ESTO ES SU ATENCIÓN A CLIENTES ? ES UN EJEMPLO PERFECTO DE LO QUE NO SE DEBE DE HACER CON EL CLIENTE",
0,02/08/2020,16:13:25,2020-08-02T16:13:25.000Z,1,"pésimo, abrí mi cuenta para aprovechar una promoción que nunca me dieron, y cuando quise cerrar mi cuenta ni siquiera pude entrar a la aplicación, me aparecían errores como que los datos estaban mal, o que intentaba ingresar desde otro dispositivo, cosas que no es cierta. Y para colmo no responden para resolver estos problemas",
1,24/01/2021,01:14:38,2021-01-24T01:14:38.000Z,1,"aplicación de fácil acceso , tienen oportunidad de  mejoraren servicio al cliente",
,27/06/2020,02:06:59,2020-06-27T02:06:59.000Z,0,Su app muy práctica y facil de usar,
,18/11/2020,21:47:08,2020-11-18T21:47:08.000Z,2,PESIMO quería ocntratarlo la cuenta pero lo deje a mitad el proceso llamo para ver si me pueden ayudar a terminarlo y  ni siquiera me responden al servicio al cliente,
,20/02/2020,19:37:52,2020-02-20T19:37:52.000Z,4,Excelente aunque en la atención a clientes tardan bastante en contestar y no suelen resolver los problemas,
,02/10/2022,16:14:53,2022-10-02T16:14:53.000Z,1,"No se puede cargar la firma electrónica, lo reporte desde el 2 de septiembre y a la fecha 2 octubre no lo resuelven, no son organizados y se tiran la bolita entre ellos, además de errores en la carga de información",
,05/04/2020,19:09:24,2020-04-05T19:09:24.000Z,0,"Esta tarjeta es muy buena, libre de comisiones y la app funciona muy bien.",
,12/03/2020,22:16:15,2020-03-12T22:16:15.000Z,0,Es una excelente e innovadora forma de manejar tu banco. Gran aplicación con mucho potencial.,
,22/02/2022,18:39:56,2022-02-22T18:39:56.000Z,1,"Queridos amigos Es momento que te cambies a @heybanco, Con sus grandes beneficios. TARJETAS DE CREDITO GARANTIZADAS,RECOMPENSAS POR TUS COMPRAS. Tienes todo en una sola tarjeta DÉBITO Y CRÉDITO. MESES SIN INTERESES,  NO LO PIENSES MAS...
#TeRecomiendoHey #Cambiateahey #heydatecuenta #todossomoshey",
,07/03/2020,12:51:39,2020-03-07T12:51:39.000Z,1,Buena atención y servicio,
0,01/07/2022,12:20:32,2022-07-01T12:20:32.000Z,3,"El día de hoy me despierto con la sorpresa de que se perdió todo mi dinero del apartado de ahorros, poco más de 17mil pesos.",
,12/04/2020,15:06:29,2020-04-12T15:06:29.000Z,0,"Es muy practico poder pagar los servicios con ella, y las transferencias rápidas también son buenas",
,15/05/2020,23:08:37,2020-05-15T23:08:37.000Z,0,la aplicación a cada rato tiene fallos no te deja entrar y eso pasa muy seguido definitivamente un error este banco es mejor buscar otra opción,
,05/03/2020,00:21:22,2020-03-05T00:21:22.000Z,1,"Al comienzo muy buen aplicación y rápida entrega de tarjeta

Lo que no me gusta es que tengo supuestamente un crédito y no puedo usar la tarjeta que es dual, tanto la app como al realizar un pago no sirve.

He intentado comunicarme con servicio al cliente y nada que funciona",
,12/03/2023,17:03:32,2023-03-12T17:03:32.000Z,0,"no me funciona la aplicación, al entrar a mi cuenta se cierra desde hace varios días esta fallando la aplicación",
,02/08/2021,17:01:23,2021-08-02T17:01:23.000Z,0,"piden demasiada información personal y no verifican el buró de crédito
piden dinero en garantía para simular que te dan crédito, cobran comisión para que te den la tarjeta,",
,12/02/2023,18:09:56,2023-02-12T18:09:56.000Z,3,"¿Te gusta invertir?  La minería de bitcoin es legítima y real con 1000€ ganados 10000€ de beneficio con 3000€ ganados 30000€ de perfil podemos ayudarte a invertir.  Contáctenos aquí o por correo electrónico para más detalles.

 dimitriosandreou07@gmail.com",
,06/05/2020,03:24:08,2020-05-06T03:24:08.000Z,1,"Muy buena aplicación y cómoda . No he tenido problemas por ahora. Lo único malo es, que con la de crédito, mercado libre la rechaza cuando se compran más de un artículo y se tiene que comprar de uno por uno .",
,13/11/2023,09:46:29,2023-11-13T09:46:29.000Z,20,"¿Qué tan malo debe ser un banco para limitar los comentarios? En fin, adiós Hey ✌️",
,20/10/2020,05:52:07,2020-10-20T05:52:07.000Z,0,Estuve buscando la opción para sacar mi estado de cuenta en la app para una cuestión contable ya que esté es un documento legal. No lo encontré En ninguna parte en la app. Además de que no me han resuelto cargo en aclaración desde hace meses. Según me contactaron del servicio al cliente y jamás cerraron mi caso. Creo que esto les baja credibilidad como banco digital. Con qué confianza puedo seguir haciendo transacciones con esta app Pues si algo sale mal no lo solucionan,
,27/04/2023,19:27:48,2023-04-27T19:27:48.000Z,4,"Es un banco en el que PUEDES PERDER TODOS TUS AHORROS DE LA NOCHE A LA MAÑANA POR SU COMPLICIDAD Y NEGLIGENCIA. LUEGO SE ESCONDEN, NO RESPONDEN Y SE ESCUDAN CON QUE SON BANREGIO. POR SU BIEN NO CAIGAN EN ESTE PSEUDO BANCO!",
,01/04/2020,16:25:34,2020-04-01T16:25:34.000Z,0,muy buena aplicación no cobra interés,
0,04/07/2022,21:34:47,2022-07-04T21:34:47.000Z,2,"Llevo tres meses esperando a que hagan valido su tasa de 8% en la inversión y nada. Tres meses con el dinero perdiendo su valor y con un reporte que nadie resuelve. No metan su dinero ahí. Y los demás, reportemos esto a la procuraduría del consumidor y al regulador de instituciones bancarias. Una demanda para recuperar algo del dinero y tiempo perdidos.",
1,03/05/2021,17:59:17,2021-05-03T17:59:17.000Z,4,"Cero servicio a cliente via telefonica, los mails los contestan dias despues y la app es un terror. En verdad no se fien por las apariencias, este banco da risa.",
,29/01/2020,17:55:53,2020-01-29T17:55:53.000Z,0,"Pésimo servicio al cliente, no contestan solo lo ven y no responden. 

La app no te notifica de movimientos. 

Tengo más de 10 días esperando mi tarjeta y no ha llegado. 

Tienen una promoción de aperturas y referidos el cual ni pagan completo.",
,31/01/2020,04:13:20,2020-01-31T04:13:20.000Z,3,Esta buena la app pero hicieron una dinámica de referidos y no pagan,
0,20/09/2021,20:24:42,2021-09-20T20:24:42.000Z,2,me bloquearon mi cuenta no me dicen por que y tampoco me dan mi dinero,
0,12/02/2021,17:12:12,2021-02-12T17:12:12.000Z,1,"si la recomiendo, pero todavía hay muchos detallitos que pueden mejorar en su aplicación. el hecho de que muestre en ceros tu saldo, fluctúe y luego ya aparezca bien, sí te saca un susto hasta que te acostumbras  además, todavía no puedo contratar la t. de crédito... algunos  gastos no se reflejan hasta dentro de muchos dias.... y servicio al cliente te batea ... en general veo mucho mucho potencial, me gustaría seguir con esta tarjeta... espero mejoren con el tiempo",
0,25/04/2021,16:31:02,2021-04-25T16:31:02.000Z,0,No puedo ver mi dinero ahorrado 4400 pesos me aparece que no esta disponible. Simplemente desapareció.,
,09/11/2021,18:57:14,2021-11-09T18:57:14.000Z,2,"Después de leer las opiniones aquí decidí cancelar la cuenta que me habían dado hace un día. Me lo impiden diciendo que tengo “cargos pendientes” cuando queda más que claro que nunca la utilice.

En atención me dicen que tengo que pagar por mi tarjeta física para poder cancelarla. 

Ahórrense esto y vayan a un banco tradicional.",
,02/04/2020,23:02:00,2020-04-02T23:02:00.000Z,0,nunca llegó la tarjeta y no me han dado respuesta,
,28/05/2020,17:12:06,2020-05-28T17:12:06.000Z,1,Un pésimo servicio tanto en sucursal Plaza Forum Tlaquepaque como en servicio a clientes,
,09/09/2022,15:41:38,2022-09-09T15:41:38.000Z,7,"Estoy sin acceso a mi aplicación desde el mes de Marzo 2022, ya que no tengo mi usuario y contraseña. Llamo todos los meses y sigo sin accesos, siempre me terminan colgando las llamadas y continuar con este problema después de 6 meses es inaceptable, no puedo consultar mis movimientos por esta misma razón y cuando pido mis estados de cuenta no me los comparten. 
Su servicio al cliente es horrible y su tiempo de respuesta peor.",
,29/05/2020,21:54:26,2020-05-29T21:54:26.000Z,1,"Tienen un pésimo servicio al cliente, y solo dan largas, ya sea te atiendan por llamada o en el chat",
,12/02/2021,01:47:35,2021-02-12T01:47:35.000Z,0,Casi dos años con ellos y súper recomendable,
,14/02/2020,20:34:54,2020-02-14T20:34:54.000Z,0,"Es pésimo servicio, a aparte no cumplen con sus abonos para la promoción de los referidos. Llevo un mes hablando por el soporté y tardan en responder y no dan solución",
,12/02/2020,02:30:38,2020-02-12T02:30:38.000Z,0,"Pesimo servicio, al llamar a su centro de atención me trasladan de un lugar a otro, por correo me piden los mismos datos y no me dan una solución",
0,28/01/2022,02:10:02,2022-01-28T02:10:02.000Z,0,"Gracias Gracias @HeyBanco  lo prometiste y lo cumpliste  Increíble CashBack!!!!  Son la onda #HeyDateCuenta 

Qué esperas?! Descarga la App y abre tu cuenta, tienen muchos beneficios, premios y recompensas para ti
Sólo sigue las instrucciones, 100% Seguro, Transparente y Sin Complicaciones",
,27/02/2023,18:12:54,2023-02-27T18:12:54.000Z,1,muchas fallas últimamente,
